indroea;ano_hidr;aportano;qmedano;hmedano;qc;hc;ano_c;mes_c;dia_c;qci;hci;ano_ci;mes_ci;dia_ci;qcn;hcn;ano_cn;mes_cn;dia_cn;orig_dato_id
2034;1962;44.32;1.405;0.51;8.62;1.15;1963;1;2;;;;;;0.05;0.21;1963;9;1;1
2034;1963;32.973;1.043;0.5;22.4;2.3;1963;11;15;;;;;;0.17;0.3;1964;5;20;1
2034;1964;32.409;1.028;0.47;10.25;1.4;1965;1;30;;;;;;0.16;0.32;1965;3;6;1
2034;1965;46.299;1.468;0.52;11.02;1.5;1965;11;18;;;;;;0.59;0.37;1966;7;23;1
2034;1966;52.113;1.652;0.55;5.54;1;1966;11;5;;;;;;0.59;0.37;1967;7;12;1
2034;1967;48.701;1.54;0.53;5.54;1;1968;4;17;;;;;;0.68;0.39;1968;8;16;1
2034;1968;47.486;1.506;0.53;5.54;1;1969;2;19;;;;;;0.43;0.33;1969;8;16;1
2034;1969;46.932;1.488;0.53;6.58;1.1;1970;1;10;;;;;;0.59;0.37;1970;7;27;1
2034;1970;27.21;0.863;0.55;2.73;0.86;1971;4;6;;;;;;0.13;0.32;1970;10;31;1
2034;1971;25.865;0.818;0.54;3.81;0.98;1972;4;8;;;;;;0.18;0.35;1971;10;16;1
2034;1972;29.278;0.928;0.56;4;1;1973;5;2;;;;;;0.22;0.38;1973;8;5;1
2034;1973;28.884;0.916;0.56;3.72;0.97;1974;1;9;;;;;;0.21;0.37;1974;8;4;1
2034;1974;26.669;0.846;0.55;3.72;0.97;1974;11;25;;;;;;0.34;0.43;1975;7;26;1
2034;1975;31.686;1.002;0.59;2.12;0.78;1976;6;19;;;;;;0.37;0.44;1976;8;4;1
2034;1976;37.428;1.187;0.61;5;1.1;1977;2;20;;;;;;0.31;0.42;1977;8;23;1
2034;1977;25.214;0.8;0.53;4.5;1.05;1978;2;19;;;;;;0.205;0.37;1978;9;20;1
2034;1978;63.744;2.021;0.51;14.82;1.15;1978;12;30;;;;;;0.12;0.34;1979;8;28;1
2034;1979;42.717;1.351;0.48;8.21;0.86;1980;3;28;;;;;;0.06;0.32;1980;8;15;1
2034;1980;52.415;1.662;0.5;8.43;0.87;1980;12;19;;;;;;0.15;0.35;1980;10;1;1
2034;1981;53.197;1.687;0.51;12.475;1.05;1981;12;30;;;;;;0.174;0.36;1982;8;20;1
2034;1982;88.789;2.815;0.58;9.08;0.9;1982;11;8;;;;;;0.486;0.42;1983;9;14;1
2034;1983;60.28;1.906;0.52;8.208;0.86;1984;3;30;;;;;;0.145;0.35;1984;8;31;1
2034;1984;75.684;2.4;0.56;12.475;1.05;1984;11;16;;;;;;0.261;0.39;1985;9;13;1
2034;1985;66.551;2.11;0.53;9.08;0.9;1986;2;28;;;;;;0.261;0.39;1986;8;10;1
2034;1986;29.924;0.949;0.51;5.522;0.96;1987;4;7;;;;;;0.13;0.33;1987;8;12;1
2034;1987;40.797;1.29;0.56;6.437;1.1;1987;10;15;;;;;;0.075;0.35;1988;9;21;1
2034;1988;14.039;0.445;0.43;1.5;0.6;1989;3;3;;;;;;0.034;0.32;1989;9;21;1
2034;1989;35.239;1.117;0.46;10.631;1.35;1989;12;22;;;;;;0.176;0.28;1989;11;2;1
2034;1990;;;;;;;;;;;;;;;;;;;1
2034;1991;37.902;1.199;0.48;4.576;0.88;1992;1;9;;;;;;0.396;0.34;1992;8;25;1
2034;1992;33.229;1.054;0.38;3.852;0.81;1993;5;27;;;;;;0.115;0.05;1993;8;14;1
2034;1993;36.937;1.171;0.2;7.307;0.76;1993;10;13;9.007;0.88;1994;1;9;0.159;0.06;1994;9;10;1
2034;1994;24.375;0.773;0.15;5.451;0.62;1994;11;9;7.307;0.76;1994;11;9;0.115;0.05;1995;8;15;1
2034;1995;41.842;1.323;0.22;9.22;0.78;1996;1;9;14.47;1;1996;1;;0.12;0.05;1995;10;1;1
2034;1996;24.894;0.789;0.16;7.02;0.67;1997;6;7;12.43;0.92;1997;6;7;0.19;0.07;1997;4;25;1
2034;1997;34.718;1.101;0.2;5.45;0.58;1998;4;4;10.99;0.86;1998;4;17;0.12;0.05;1998;9;16;1
2034;1998;20.686;0.656;0.15;7.006;0.65;1999;9;22;11.671;0.86;1999;9;22;0.143;0.06;1999;9;10;1
2034;1999;38.944;1.232;0.2;13.485;0.93;1999;10;24;24.501;1.28;1999;10;24;0.106;0.05;2000;8;29;1
2034;2000;85.811;2.721;0.27;23.3;1;2000;12;7;25.8;1.06;2000;12;7;0.015;0.05;2000;10;5;1
2034;2001;22.069;0.7;0.15;6.62;0.51;2002;3;13;16;0.83;2002;3;13;0.029;0.06;2002;9;15;1
2034;2002;55.676;1.765;0.23;22;0.97;2002;12;27;26.4;1.07;2002;12;27;0.031;0.06;2003;8;27;1
2034;2003;24.746;0.783;0.17;4.46;0.59;2003;11;30;7.07;0.81;2003;11;30;0.138;0.06;2004;8;1;1
2034;2004;23.704;0.752;0.16;5.81;0.71;2005;3;21;7.58;0.85;2005;3;22;0.058;0.03;2005;8;22;1
2034;2005;21.887;0.694;0.15;6.67;0.78;2006;3;24;8.32;0.91;2006;3;23;0.074;0.04;2005;10;3;1
2034;2006;36.352;1.153;0.21;8.76;0.94;2006;11;25;11;1.1;2006;11;24;0.088;0.04;2007;6;13;1
2034;2007;22.097;0.699;0.35;6.62;0.85;2008;4;10;8.2;0.94;2008;4;9;0.046;0.25;2008;9;27;1
2034;2008;25.222;0.8;0.36;5.14;0.75;2009;1;24;9.43;1.01;2009;1;24;0.04;0.25;2009;9;27;1
2034;2009;50.195;1.592;0.41;14;0.94;2010;2;27;28.6;1.38;2010;2;27;0.062;0.24;2009;10;30;1
2034;2010;36.681;1.163;0.38;15.9;1.05;2011;1;8;24;1.27;2011;1;7;0.025;0.22;2011;9;16;1
2034;2011;26.196;0.828;0.35;5.3;0.66;2011;11;3;8.05;0.79;2011;11;3;0.013;0.21;2012;9;23;1
2034;2012;45.473;1.442;0.4;11.6;0.9;2013;1;19;20.5;1.18;2013;1;19;0.023;0.22;2012;10;3;1
2034;2013;53.718;1.703;0.43;10.9;0.86;2014;2;14;20.4;1.18;2014;2;14;0.062;0.24;2013;10;9;1
2034;2014;36.626;1.161;0.43;6.988;0.78;2015;3;3;8.274;0.83;2014;11;13;0.007;0.27;2015;8;6;1
2034;2015;39.257;1.241;0.43;8.098;0.86;2016;4;15;19.374;1.24;2016;1;10;0.084;0.26;2016;9;7;1
2034;2016;12.554;0.398;0.32;5.651;0.76;2017;2;13;9.2;0.92;2017;2;4;0.014;0.23;2017;9;29;1
2034;2017;34.414;1.091;0.4;11.46;0.95;2018;3;10;18.274;1.2;2018;3;14;0.048;0.23;2017;10;16;1
2034;2018;19.724;0.625;0.36;4.348;0.64;2019;3;6;6.671;0.76;2019;3;6;0.061;0.24;2019;8;22;1
2034;2019;39.637;1.253;0.41;19.122;1.22;2019;12;20;32.11;1.61;2019;12;20;0.069;0.24;2020;9;13;1
2034;2020;33.252;1.054;0.4;10.735;0.92;2020;10;21;18.852;1.22;2020;10;21;0.072;0.25;2021;9;8;1
2035;1961;86.022;2.728;0.33;25.98;1.2;1961;11;21;;;;;;0.01;0.02;1961;10;1;1
2035;1962;62.702;1.988;0.2;29.02;1.3;1963;1;2;;;;;;0.005;0.01;1963;2;13;1
2035;1963;65.297;2.065;0.24;38.14;1.6;1963;11;11;;;;;;0;0;1964;5;23;1
2035;1964;29.346;0.931;0.13;18.5;1.05;1965;1;30;;;;;;0;0;1965;1;1;1
2035;1965;67.33;2.135;0.27;27.64;1.4;1965;11;20;;;;;;0;0;1966;6;3;1
2035;1966;39.973;1.268;0.21;17.66;1.1;1967;3;8;;;;;;0;0;1967;4;18;1
2035;1967;46.035;1.456;0.22;27.64;1.4;1968;4;18;;;;;;0;0;1968;6;13;1
2035;1968;70.461;2.234;0.28;23.87;1.3;1969;3;15;;;;;;0;0;1969;7;9;1
2035;1969;64.962;2.06;0.26;44.5;1.7;1970;1;8;;;;;;0;0;1970;7;2;1
2035;1970;53.66;1.702;0.25;12.56;0.91;1971;4;21;;;;;;0;0;1971;1;3;1
2035;1971;64.669;2.045;0.26;16.29;1.05;1972;2;6;;;;;;0;0;1972;7;20;1
2035;1972;67.086;2.127;0.29;35.08;1.55;1973;5;3;;;;;;0;0;1973;7;30;1
2035;1973;48.077;1.525;0.54;32.87;1.95;1974;1;8;;;;;;0;0;1973;10;1;1
2035;1974;32.434;1.028;0.5;10.37;1.15;1974;11;25;;;;;;0.05;0.25;1975;9;3;1
2035;1975;20.405;0.645;0.45;3.43;0.82;1976;4;3;;;;;;0.05;0.25;1976;7;20;1
2035;1976;63.041;1.999;0.64;28;1.8;1977;2;20;;;;;;0.11;0.37;1977;5;17;1
2035;1977;69.821;2.214;0.63;20.35;1.54;1978;2;18;35.9;2.04;1978;2;18;0.08;0.33;1978;9;20;1
2035;1978;;;;;;;;;;;;;;;;;;;1
2035;1979;55.494;1.755;0.53;14.41;1.16;1980;3;28;28.35;1.5;1980;3;28;0.08;0.17;1980;9;11;1
2035;1980;29.221;0.927;0.44;10.85;1.05;1980;12;20;47.2;1.88;1981;1;16;0.08;0.17;1980;10;4;1
2035;1981;38.163;1.21;0.46;14.729;1.17;1981;12;30;45.1;1.84;1981;12;30;0.15;0.25;1981;10;2;1
2035;1982;79.86;2.532;0.61;20.5;1.32;1983;5;6;22.9;1.38;1983;5;6;0.263;0.33;1983;9;24;1
2035;1983;44.535;1.408;0.52;11.171;1.06;1984;3;31;17.3;1.24;1984;3;27;0.242;0.32;1984;8;29;1
2035;1984;85.543;2.713;0.62;26.49;1.46;1985;2;15;29.745;1.53;1985;2;15;0.242;0.32;1985;7;27;1
2035;1985;45.882;1.455;0.49;19.3;1.29;1986;2;28;20.5;1.32;1986;2;28;0.18;0.28;1986;8;16;1
2035;1986;35.42;1.123;0.46;10.848;1.05;1987;4;7;17.3;1.24;1987;4;7;0.19;0.29;1987;9;12;1
2035;1987;89.192;2.821;0.64;16.972;1.22;1988;1;29;23.737;1.36;1988;1;29;0.021;0.3;1988;9;2;1
2035;1988;13.582;0.431;0.43;3.832;0.78;1989;4;15;3.832;0.78;1989;4;15;0.044;0.32;1989;9;6;1
2035;1989;66.884;2.121;0.52;57.953;1.63;1989;12;22;76.628;1.8;1989;12;22;0.017;0.26;1990;9;28;1
2035;1990;;;;;;;;;;;;;;;;;;;1
2035;1991;30.172;0.954;0.49;7.755;0.97;1992;4;21;8.03;0.98;1992;4;22;0.099;0.33;1992;9;18;1
2035;1992;29.667;0.941;0.48;7.755;0.97;1992;12;13;13.506;1.12;1992;12;13;0.075;0.32;1993;8;5;1
2035;1993;63.956;2.028;0.55;25.384;1.3;1993;10;13;32.769;1.38;1994;1;9;0.017;0.26;1994;8;30;1
2035;1994;30.554;0.969;0.45;8.03;0.98;1995;1;24;9.733;1.03;1994;11;8;0.003;0.21;1995;8;30;1
2035;1995;42.374;1.34;0.52;10.55;1.08;1996;4;2;14.63;1.21;1996;1;;0;0.37;1996;7;8;1
2035;1996;29.173;0.925;0.44;12.64;1.14;1996;12;24;12.64;1.14;1996;12;24;0.01;0.29;1997;8;21;1
2035;1997;40.306;1.278;0.51;8.3;0.99;1997;12;2;;;;;;0.01;0.29;1998;8;29;1
2035;1998;11.232;0.356;0.4;5.987;0.9;1999;9;24;8.645;1.02;1999;9;22;0.04;0.31;1999;7;16;1
2035;1999;41.351;1.308;0.5;18.237;1.33;2000;4;15;19.714;1.37;2000;4;15;0;0.33;2000;8;17;1
2035;2000;124.681;3.954;0.65;36.6;1.75;2001;2;7;42.1;1.85;2001;1;5;0.03;0.32;2000;10;1;1
2035;2001;11.816;0.375;0.43;5.51;0.88;2002;3;19;6.75;0.94;2001;10;23;0.03;0.34;2002;8;6;1
2035;2002;52.35;1.66;0.55;12.8;1.16;2002;12;26;17.1;1.3;2002;12;26;0.03;0.34;2003;9;19;1
2035;2003;17.513;0.554;0.49;6.52;1.06;2003;12;1;7.37;1.1;2003;12;1;0.008;0.3;2004;8;6;1
2035;2004;8.919;0.283;0.44;2.77;0.83;2005;3;27;3.47;0.89;2005;3;26;0.003;0.28;2005;9;17;1
2035;2005;15.461;0.49;0.47;7.67;1.12;2006;3;24;9.15;1.18;2006;3;24;0.004;0.28;2005;10;1;1
2035;2006;36.536;1.159;0.58;17.6;1.45;2006;11;25;23.7;1.6;2006;11;25;0.019;0.32;2007;9;29;1
2035;2007;9.781;0.309;0.41;5.16;0.99;2008;4;10;6.24;1.05;2008;4;10;0.013;0.31;2007;12;20;1
2035;2008;8.817;0.28;0.4;2.98;0.84;2009;1;30;3.76;0.9;2009;2;10;0.011;0.28;2009;8;10;1
2035;2009;25.526;0.809;0.49;11.9;1.31;2010;2;28;13.7;1.37;2010;2;27;0.009;0.28;2010;9;13;1
2035;2010;11.36;0.36;0.41;6.5;1.07;2011;1;8;7.41;1.12;2011;1;8;0.004;0.26;2011;9;11;1
2035;2011;7.245;0.229;0.37;2.52;0.8;2011;11;4;2.74;0.82;2011;11;3;0.009;0.21;2012;9;11;1
2035;2012;16.409;0.52;0.44;6.5;1.06;2013;1;19;8.21;1.15;2013;1;19;0.009;0.21;2013;9;24;1
2035;2013;34.733;1.101;0.52;12.4;1.31;2014;2;15;14.9;1.4;2014;2;14;0.029;0.29;2013;10;3;1
2035;2014;32.224;1.022;0.54;9.391;1.2;2015;3;3;9.905;1.22;2015;3;4;0.025;0.28;2015;8;28;1
2035;2015;27.624;0.874;0.51;17.099;1.47;2016;4;16;26.649;1.72;2016;4;15;0.011;0.27;2016;8;25;1
2035;2016;3.884;0.123;0.35;3.521;0.89;2017;2;4;5.507;1.02;2017;2;5;0.004;0.24;2017;9;8;1
2035;2017;22.652;0.718;0.47;8.06;1.15;2018;3;10;9.975;1.24;2018;3;9;0.006;0.25;2017;10;4;1
2035;2018;15.79;0.501;0.45;5.61;1.02;2018;11;25;7.408;1.12;2018;11;25;0.009;0.26;2019;9;7;1
2035;2019;50.688;1.603;0.58;54.37;2.17;2019;12;20;117.14;2.93;2019;12;20;0.009;0.26;2019;10;12;1
2035;2020;23.63;0.749;0.51;7.888;1.12;2020;10;21;12.42;1.33;2020;10;21;0.075;0.36;2020;10;1;1
2036;1912;;;;;;;;;;;;;;;;;;;1
2036;1913;;;;;;;;;;;;;;;;;;;1
2036;1914;;;;;;;;;;;;;;;;;;;1
2036;1915;;;;;;;;;;;;;;;;;;;1
2036;1916;;;;;;;;;;;;;;;;;;;1
2036;1917;;;;;;;;;;;;;;;;;;;1
2036;1918;;;1.1;;;;;;;;;;;;;;;;1
2036;1919;;;0.86;;;;;;;;;;;;;;;;1
2036;1920;;;0.63;;;;;;;;;;;;;;;;1
2036;1921;;;0.75;;;;;;;;;;;;;;;;1
2036;1922;;;0.79;;;;;;;;;;;;;;;;1
2036;1923;;;0.96;;;;;;;;;;;;;;;;1
2036;1924;;;0.76;;;;;;;;;;;;;;;;1
2036;1925;;;1.06;;;;;;;;;;;;;;;;1
2036;1926;;;0.99;;;;;;;;;;;;;;;;1
2036;1927;;;1.19;;;;;;;;;;;;;;;;1
2036;1928;;;0.79;;;;;;;;;;;;;;;;1
2036;1929;;;1.32;;;;;;;;;;;;;;;;1
2036;1930;;;1.02;;;;;;;;;;;;;;;;1
2036;1931;703.136;22.235;;105.5;;1931;11;;;;;;;3.38;;1931;10;;2
2036;1932;1067.835;33.861;;200.5;;1933;3;;;;;;;3.38;;1933;9;;2
2036;1933;982.016;31.14;;135.5;;1934;3;;;;;;;3.72;;1933;10;;2
2036;1934;891.332;28.264;;205;;1935;3;;;;;;;2.72;;1934;10;;2
2036;1935;;;;;;;;;;;;;;;;;;;2
2036;1936;1154.158;36.598;;194.3;;1937;3;;;;;;;3.4;;1937;8;;2
2036;1937;827.993;26.255;;261;;1937;12;;;;;;;0.8;;1938;9;;2
2036;1938;932.071;29.556;;266;;1939;1;;;;;;;3.6;;1939;8;;2
2036;1939;1237.337;39.128;;215.7;;1940;2;;;;;;;5.2;;1940;9;;2
2036;1940;1870.616;59.317;;476;;1941;2;;;;;;;5.8;;1940;10;;2
2036;1941;670.724;21.269;;159.18;;1942;1;;;;;;;3.98;;1942;8;;2
2036;1942;559.871;17.753;0.74;220.48;3.25;1943;1;14;;;;;;2.14;0.31;1943;9;7;1
2036;1943;420.782;13.306;0.67;135.61;2.35;1943;12;21;;;;;;2.42;0.33;1944;7;30;1
2036;1944;526.24;16.687;0.7;170.501;2.72;1945;1;26;;;;;;1.4;0.24;1945;8;6;1
2036;1945;698.212;22.14;0.82;185.589;2.88;1946;5;14;;;;;;2.42;0.33;1945;10;11;1
2036;1946;1313.482;41.65;1.08;347.785;4.6;1947;3;5;;;;;;3.74;0.41;1946;10;7;1
2036;1947;1217.349;38.496;1.07;517.525;6.4;1948;1;30;;;;;;4.7;0.45;1948;8;31;1
2036;1948;273.022;8.657;0.57;37.86;1.22;1948;12;13;;;;;;1;0.2;1949;7;28;1
2036;1949;461.959;14.649;0.71;86.574;1.83;1949;11;22;;;;;;1.22;0.54;1949;11;11;1
2036;1950;1089.482;34.547;0.98;328.925;4.4;1951;3;17;;;;;;0.5;0.15;1951;9;6;1
2036;1951;713.867;22.575;0.83;272.345;3.8;1952;4;2;;;;;;0.7;0.17;1952;8;28;1
2036;1952;475.2;15.068;0.63;130.895;2.3;1952;11;26;;;;;;0.1;0;1953;7;24;1
2036;1953;518.858;16.453;0.63;181.812;2.84;1954;2;11;;;;;;0.11;0.01;1954;7;30;1
2036;1954;671.349;21.288;0.72;206.335;3.1;1955;2;18;;;;;;0.1;0;1955;8;27;1
2036;1955;1169.287;36.977;0.99;291.205;4;1956;3;24;295.92;4.05;1956;3;;0.45;0.14;1956;8;26;1
2036;1956;253.517;8.039;0.48;64.8;1.6;1957;5;10;67.68;1.63;1957;5;;0.11;0.01;1957;8;1;1
2036;1957;321.695;10.201;0.51;95.061;1.92;1958;1;30;97.89;1.95;1958;1;;0.11;0.01;1958;8;19;1
2036;1958;548.646;17.397;0.7;110.149;2.08;1959;3;12;175.216;3.27;1958;12;;0.19;0.07;1959;8;25;1
2036;1959;2173.787;68.742;1.42;460.945;5.8;1960;2;18;463.774;5.83;1960;2;;1.5;0.25;1959;11;10;1
2036;1960;1671.797;53.012;1.22;470.4;5.9;1961;1;1;473.2;5.9;1961;1;;1.4;0.24;1961;9;3;1
2036;1961;1970.153;62.473;1.41;374.6;5.2;1962;1;3;;;;;;2.3;0.24;1962;8;31;1
2036;1962;969.776;30.751;0.95;118.9;2.36;1963;4;19;;;;;;2.7;0.26;1963;9;4;1
2036;1963;1205.859;38.133;1.04;278.3;4.12;1964;2;25;;;;;;4;0.23;1964;9;5;1
2036;1964;502.942;15.948;0.55;172;2.95;1965;3;17;;;;;;2.5;0;1965;7;21;1
2036;1965;1825.874;57.898;1.37;308.5;4.35;1966;2;11;;;;;;5.1;0.32;1966;8;24;1
2036;1966;1051.816;33.353;0.99;226.3;3.58;1966;11;7;;;;;;2.8;0.21;1967;9;2;1
2036;1967;998.473;31.575;0.95;248.7;3.8;1968;2;10;;;;;;3.4;0.24;1968;8;23;1
2036;1968;964.941;30.598;0.9;375;4.85;1969;3;18;375;4.85;1969;3;18;4.4;0.29;1969;8;22;1
2036;1969;960.103;30.445;0.87;490.1;5.7;1970;1;6;491.5;5.71;1970;1;6;2.5;0.19;1970;9;5;1
2036;1970;812.955;25.779;0.79;205.8;3.37;1971;5;27;230.3;3.62;1971;6;14;2.6;0.2;1971;9;6;1
2036;1971;945.435;29.898;0.79;289.8;4.18;1972;2;12;362.76;4.91;1972;2;12;2.68;0.12;1972;9;3;1
2036;1972;730.697;23.17;0.69;171.3;2.97;1972;12;9;201.5;3.3;1972;12;8;3.64;0.16;1973;7;28;1
2036;1973;781.339;24.776;0.71;162.3;2.87;1974;1;9;184.8;3.12;1974;1;9;3.64;0.16;1973;10;2;1
2036;1974;594.092;18.839;0.6;136.45;2.57;1975;4;20;146.65;2.69;1975;4;20;3.88;0.17;1974;12;23;1
2036;1975;;;;;;;;;;;;;;;;;;;1
2036;1976;1166.305;36.983;0.97;204.7;2.78;1977;6;14;312.4;3.59;1977;2;20;5.4;0.48;1977;9;15;1
2036;1977;1443.312;45.767;1.05;441.05;4.37;1978;2;18;551.6;5.04;1978;2;17;4.8;0.46;1978;8;25;1
2036;1978;1613.39;51.16;1.09;436.1;4.34;1979;2;12;457.55;4.47;1979;2;12;5.4;0.48;1979;8;15;1
2036;1979;1168.914;36.965;0.97;237.8;3.06;1980;5;14;263.8;3.26;1980;5;14;5.7;0.49;1980;9;14;1
2036;1980;470.895;14.932;0.66;55;1.25;1981;1;23;59;1.3;1981;3;1;0.99;0.31;1981;8;31;1
2036;1981;469.916;14.901;0.64;239.7;3.09;1981;12;31;335.25;3.75;1981;12;31;1.16;0.32;1982;7;24;1
2036;1982;728.871;23.112;0.78;164.25;2.46;1983;2;27;228;3;1983;2;27;0;0.05;1983;6;23;1
2036;1983;781.193;24.704;0.77;152.375;2.35;1984;4;2;182.3;2.62;1984;4;2;2.02;0.32;1984;9;8;1
2036;1984;1282.753;40.676;0.95;268.6;3.18;1985;2;12;306.4;3.46;1984;11;17;4.4;0.4;1985;9;12;1
2036;1985;757.056;24.006;0.71;236.2;2.91;1986;2;18;279.1;3.26;1986;2;18;0.996;0.26;1986;8;28;1
2036;1986;536.119;17;0.62;301.47;3.53;1987;4;9;405.394;4.19;1987;4;9;0.532;0.29;1987;9;10;1
2036;1987;977.499;30.912;0.87;291.56;3.01;1988;1;31;433.238;3.88;1988;1;31;6.5;0.48;1988;9;10;1
2036;1988;;;;;;;;;;;;;;;;;;;1
2036;1989;346.323;10.982;0.55;91.14;1.6;1989;12;23;102.82;1.7;1989;12;23;0.18;0.18;1990;7;10;1
2036;1990;600.42;19.039;0.69;145.822;2.03;1991;4;17;155.675;2.1;1991;4;17;1.222;0.27;1991;8;15;1
2036;1991;458.724;14.506;0.64;143.362;2.07;1992;4;4;174.384;2.31;1992;4;4;2.427;0.34;1992;9;12;1
2036;1992;560.499;17.773;0.69;219.909;2.66;1992;12;8;249.984;2.89;1992;12;8;2.427;0.34;1993;8;21;1
2036;1993;743.462;23.575;0.77;261.78;2.98;1994;1;11;289.368;3.19;1994;1;11;2.886;0.36;1994;8;23;1
2036;1994;628.645;19.934;0.72;219.909;2.66;1995;1;2;301.222;3.28;1995;2;16;2.612;0.35;1995;9;5;1
2036;1995;959.024;30.327;0.87;519.58;4.8;1995;12;27;548.02;4.94;1995;12;;4.11;0.4;1995;10;12;1
2036;1996;963.111;30.54;0.92;243.06;3.17;1996;12;15;264.3;3.32;1996;12;15;8.94;0.54;1996;10;7;1
2036;1997;1160.281;36.792;1;570.89;5.05;1997;12;19;655.65;5.44;1997;12;19;7.78;0.51;1998;9;5;1
2036;1998;335.544;10.64;0.64;26.211;1.01;1999;1;19;27.828;1.04;1999;1;19;2.425;0.36;1999;8;28;1
2036;1999;513.787;16.248;0.73;176.368;2.61;1999;12;16;242.073;3.06;1999;12;16;2.837;0.38;1999;10;5;1
2036;2000;1989.835;63.097;1.27;566;4.67;2001;3;5;623;4.89;2001;3;5;4.26;0.45;2000;10;3;1
2036;2001;289.995;9.196;0.58;20.9;0.91;2002;3;21;21.6;0.93;2002;3;21;2.29;0.3;2002;8;6;1
2036;2002;1146.759;36.363;1.07;306;3.65;2003;1;4;380;4.1;2003;1;4;4.75;0.43;2003;8;9;1
2036;2003;811.757;25.67;0.87;194;2.65;2004;1;28;239;3.02;2004;1;28;1.44;0.44;2004;8;8;1
2036;2004;312.426;9.907;0.6;35.5;1.07;2005;1;2;37.1;1.1;2005;1;1;0.11;0.25;2005;8;9;1
2036;2005;563.247;17.86;0.75;134;2.46;2006;3;25;151;2.63;2006;3;6;1.5;0.35;2006;8;12;1
2036;2006;916.484;29.062;0.96;175;2.72;2007;2;13;286;3.6;2007;2;13;3.78;0.46;2007;9;8;1
2036;2007;760.376;24.045;0.87;197;3.02;2008;6;2;223;3.22;2008;6;2;6.49;0.56;2008;9;3;1
2036;2008;688.848;21.843;0.84;242;3.36;2009;1;25;302;3.91;2009;1;25;0.039;0.38;2009;9;12;1
2036;2009;1163.088;36.881;1.05;339;4.21;2010;1;15;401;4.72;2010;1;15;1.68;0.46;2009;10;6;1
2036;2010;771.03;24.449;0.86;151;2.46;2011;2;23;192;2.89;2011;2;23;1.95;0.46;2011;9;19;1
2036;2011;333.727;10.554;0.63;96.5;1.89;2012;4;30;101.3;1.94;2012;4;30;0.979;0.34;2012;9;11;1
2036;2012;1150.962;36.497;1.01;382.2;4.58;2013;3;31;403;4.75;2013;3;31;1.98;0.4;2012;10;9;1
2036;2013;1132.53;35.912;1.02;295;3.84;2014;1;5;322.7;4.08;2014;1;5;2.62;0.43;2014;9;8;1
2036;2014;673.528;21.357;0.82;194.436;2.92;2015;2;17;224.775;3.21;2015;2;17;1.668;0.38;2015;8;12;1
2036;2015;1222.387;38.656;1.04;368.42;4.47;2016;2;14;389.524;4.64;2016;2;14;2.972;0.44;2016;9;5;1
2036;2016;245.762;7.793;0.59;88.524;1.8;2017;2;6;103.662;1.97;2017;2;6;0.388;0.29;2017;8;6;1
2036;2017;795.04;25.211;0.96;203.304;3.34;2018;3;12;240.342;3.74;2018;3;12;1.177;0.42;2017;10;2;1
2036;2018;492.879;15.629;0.79;237.424;3.68;2019;2;2;274.138;4.07;2019;2;2;1.363;0.39;2019;8;25;1
2036;2019;830.794;26.272;0.96;297.238;4.3;2019;12;22;303.376;4.36;2019;12;22;2.485;0.47;2019;10;7;1
2036;2020;718.707;22.79;0.93;218.313;3.51;2021;2;11;236.268;3.7;2021;2;11;1.339;0.39;2021;8;29;1
2037;1963;356.201;11.264;0.83;64.9;1.57;1963;11;18;;;;;;1.4;0.44;1964;4;8;1
2037;1964;245.233;7.776;0.68;34.6;1.28;1964;10;18;;;;;;1.4;0.4;1965;4;3;1
2037;1965;415.411;13.173;0.83;86.9;1.89;1966;2;21;;;;;;1.8;0.44;1966;1;1;1
2037;1966;264.229;8.379;0.72;16.87;0.98;1967;6;12;;;;;;0.6;0.3;1967;8;13;1
2037;1967;291.963;9.233;0.71;54.34;1.56;1968;5;5;;;;;;0.9;0.34;1968;8;10;1
2037;1968;258.45;8.195;0.66;30.66;1.24;1969;8;3;;;;;;0.51;0.27;1969;5;30;1
2037;1969;309.286;9.807;0.73;28.11;1.2;1970;2;26;;;;;;0.82;0.33;1970;5;8;1
2037;1970;259.926;8.242;;26.3;;1971;5;15;;;;;;0.3;;1971;1;10;1
2037;1971;361.161;11.421;;29.8;;1972;6;1;;;;;;0.3;;1972;3;16;1
2037;1972;308.837;9.793;;81;;1973;5;21;;;;;;0.3;;1973;1;1;1
2037;1973;296.853;9.413;;21.9;;1974;2;18;;;;;;0.3;;1974;1;1;1
2037;1974;237.393;7.528;;28.4;;1975;4;27;;;;;;0.5;;1975;1;1;1
2037;1975;204.068;6.453;;21.7;;1976;5;14;;;;;;0.3;;1976;3;5;1
2037;1976;300.387;9.525;;36.1;;1977;2;23;;;;;;0.3;;1977;1;1;1
2037;1977;458.024;14.524;;185;;1978;8;13;;;;;;0.3;;1978;1;1;1
2037;1978;421.044;13.351;;136.3;;1979;2;11;;;;;;0.3;;1979;1;1;1
2037;1979;332.77;10.523;;44.5;;1980;4;13;;;;;;0.3;;1979;10;20;1
2037;1980;228.286;7.239;;27.3;;1981;5;8;;;;;;0.5;;1981;1;1;1
2037;1981;197.407;6.26;;25.9;;1982;5;21;;;;;;0.5;;1982;1;1;1
2037;1982;330.584;10.483;;73.6;;1983;5;8;;;;;;0.5;;1983;1;1;1
2037;1983;225.945;7.145;;32.6;;1984;7;11;;;;;;0.5;;1984;1;1;1
